Order ID,Product,Quantity Ordered,Price Each,Date,Time,Street Name,City,State,ZipCode
176808,Wired Headphones,1,11.99,04/28/19,6:03:00 PM,933 Meadow St, San Francisco,CA,94016
176809,Bose SoundSport Headphones,2,99.99,04/19/19,1:14:00 AM,278 13th St, San Francisco,CA,94016
176810,AAA Batteries (4-pack),1,2.99,04/30/19,2:57:00 PM,86 Meadow St, Atlanta,GA,30301
176811,AA Batteries (4-pack),2,3.84,04/14/19,11:02:00 PM,456 13th St, Dallas,TX,75001
176812,Wired Headphones,1,11.99,04/20/19,4:40:00 PM,569 Willow St, New York City,NY,10001
176813,Google Phone,1,600,04/28/19,6:01:00 PM,269 Hill St, Atlanta,GA,30301
176813,Wired Headphones,1,11.99,04/28/19,6:01:00 PM,269 Hill St, Atlanta,GA,30301
176814,Lightning Charging Cable,1,14.95,04/09/19,12:09:00 PM,501 13th St, New York City,NY,10001
176815,AAA Batteries (4-pack),1,2.99,04/04/19,1:36:00 PM,327 Adams St, San Francisco,CA,94016
176816,27in 4K Gaming Monitor,1,389.99,04/19/19,8:14:00 PM,623 Lincoln St, Portland,OR,97035
176817,Lightning Charging Cable,1,14.95,04/26/19,8:47:00 PM,284 Walnut St, Seattle,WA,98101
176818,Wired Headphones,1,11.99,04/09/19,2:19:00 AM,642 13th St, San Francisco,CA,94016
176819,AA Batteries (4-pack),2,3.84,04/15/19,5:44:00 AM,615 9th St, Portland,OR,97035
176820,USB-C Charging Cable,1,11.95,04/17/19,12:10:00 PM,654 Adams St, Boston,MA,02215
176821,34in Ultrawide Monitor,1,379.99,04/18/19,3:08:00 PM,72 Meadow St, San Francisco,CA,94016
176822,AAA Batteries (4-pack),1,2.99,04/22/19,7:50:00 PM,40 Cedar St, Seattle,WA,98101
176823,Wired Headphones,1,11.99,04/06/19,8:18:00 PM,893 11th St, Seattle,WA,98101
176824,USB-C Charging Cable,2,11.95,04/03/19,1:01:00 PM,983 Center St, Los Angeles,CA,90001
176825,LG Washing Machine,1,600,04/13/19,10:31:00 PM,338 6th St, San Francisco,CA,94016
176826,Bose SoundSport Headphones,1,99.99,04/11/19,12:15:00 AM,72 Meadow St, San Francisco,CA,94016
176827,AAA Batteries (4-pack),1,2.99,04/20/19,1:36:00 PM,465 Hickory St, Los Angeles,CA,90001
176828,iPhone,1,700,04/07/19,10:13:00 PM,696 Highland St, Seattle,WA,98101
176829,Wired Headphones,1,11.99,04/30/19,9:09:00 AM,335 Wilson St, San Francisco,CA,94016
176830,Wired Headphones,1,11.99,04/18/19,12:02:00 PM,663 5th St, Austin,TX,73301
176831,USB-C Charging Cable,1,11.95,04/01/19,7:39:00 AM,743 Spruce St, San Francisco,CA,94016
176832,Apple Airpods Headphones,1,150,04/19/19,8:21:00 PM,533 Spruce St, Los Angeles,CA,90001
176833,Wired Headphones,1,11.99,04/21/19,7:32:00 PM,226 Madison St, Boston,MA,02215
176834,Lightning Charging Cable,1,14.95,04/15/19,8:42:00 PM,193 Forest St, San Francisco,CA,94016
176835,USB-C Charging Cable,1,11.95,04/23/19,4:55:00 PM,628 10th St, Boston,MA,02215
176836,USB-C Charging Cable,2,11.95,04/10/19,2:20:00 PM,857 Hickory St, Boston,MA,02215
176837,Lightning Charging Cable,1,14.95,04/10/19,12:29:00 PM,213 River St, New York City,NY,10001
176838,Lightning Charging Cable,1,14.95,04/05/19,6:44:00 PM,656 South St, New York City,NY,10001
176839,20in Monitor,1,109.99,04/10/19,7:19:00 AM,625 Willow St, Boston,MA,02215
176840,USB-C Charging Cable,1,11.95,04/02/19,10:08:00 AM,939 14th St, Austin,TX,73301
176841,AAA Batteries (4-pack),3,2.99,04/26/19,10:50:00 PM,177 Highland St, San Francisco,CA,94016
176842,AA Batteries (4-pack),2,3.84,04/06/19,11:16:00 PM,532 1st St, New York City,NY,10001
176843,34in Ultrawide Monitor,1,379.99,04/21/19,11:22:00 AM,733 Maple St, Atlanta,GA,30301
176844,AA Batteries (4-pack),1,3.84,04/23/19,6:48:00 PM,983 Main St, Boston,MA,02215
176845,USB-C Charging Cable,1,11.95,04/15/19,2:26:00 PM,925 Cedar St, San Francisco,CA,94016
176846,USB-C Charging Cable,1,11.95,04/19/19,9:03:00 AM,599 10th St, New York City,NY,10001
176847,AA Batteries (4-pack),3,3.84,04/03/19,4:00:00 PM,616 9th St, Austin,TX,73301
176848,27in FHD Monitor,1,149.99,04/28/19,6:09:00 PM,442 Center St, Boston,MA,02215
176849,34in Ultrawide Monitor,1,379.99,04/22/19,10:59:00 AM,309 West St, San Francisco,CA,94016
176850,AA Batteries (4-pack),1,3.84,04/03/19,12:40:00 PM,520 5th St, Seattle,WA,98101
176851,AA Batteries (4-pack),1,3.84,04/09/19,10:58:00 PM,669 Dogwood St, San Francisco,CA,94016
176852,AA Batteries (4-pack),1,3.84,04/09/19,1:58:00 PM,731 Lincoln St, Portland,OR,97035
176853,AA Batteries (4-pack),1,3.84,04/24/19,11:41:00 AM,858 14th St, New York City,NY,10001
176854,AA Batteries (4-pack),1,3.84,04/11/19,10:05:00 PM,460 South St, Los Angeles,CA,90001
176855,Wired Headphones,1,11.99,04/21/19,4:42:00 PM,103 12th St, Los Angeles,CA,90001
176856,Lightning Charging Cable,1,14.95,04/13/19,10:59:00 AM,459 8th St, San Francisco,CA,94016
176857,Bose SoundSport Headphones,1,99.99,04/30/19,7:18:00 AM,418 14th St, Portland,OR,97035
176858,AAA Batteries (4-pack),1,2.99,04/16/19,1:25:00 PM,669 Park St, Los Angeles,CA,90001
176859,AA Batteries (4-pack),1,3.84,04/15/19,10:53:00 AM,525 Adams St, New York City,NY,10001
176860,USB-C Charging Cable,1,11.95,04/04/19,11:00:00 AM,420 Hill St, San Francisco,CA,94016
176861,Bose SoundSport Headphones,1,99.99,04/14/19,1:01:00 PM,370 9th St, Los Angeles,CA,90001
176862,AAA Batteries (4-pack),1,2.99,04/29/19,11:37:00 AM,267 Willow St, San Francisco,CA,94016
176863,27in FHD Monitor,1,149.99,04/19/19,5:18:00 PM,64 Maple St, New York City,NY,10001
176864,AAA Batteries (4-pack),2,2.99,04/02/19,3:47:00 PM,453 Meadow St, San Francisco,CA,94016
176865,AA Batteries (4-pack),1,3.84,04/18/19,2:28:00 PM,952 Washington St, New York City,NY,10001
176866,ThinkPad Laptop,1,999.99,04/02/19,11:42:00 AM,338 West St, New York City,NY,10001
176867,AAA Batteries (4-pack),1,2.99,04/25/19,9:00:00 PM,483 Washington St, San Francisco,CA,94016
176868,20in Monitor,1,109.99,04/05/19,7:37:00 AM,213 Highland St, Boston,MA,02215
176869,Apple Airpods Headphones,1,150,04/23/19,6:33:00 PM,861 2nd St, Seattle,WA,98101
176870,AAA Batteries (4-pack),3,2.99,04/05/19,6:38:00 PM,964 Park St, New York City,NY,10001
176871,AA Batteries (4-pack),1,3.84,04/29/19,8:02:00 PM,489 9th St, Dallas,TX,75001
176872,AA Batteries (4-pack),1,3.84,04/15/19,12:17:00 PM,678 Madison St, Los Angeles,CA,90001
176873,AA Batteries (4-pack),1,3.84,04/06/19,5:26:00 AM,532 Spruce St, Los Angeles,CA,90001
176874,AAA Batteries (4-pack),1,2.99,04/15/19,11:04:00 AM,325 Pine St, New York City,NY,10001
176875,27in 4K Gaming Monitor,1,389.99,04/23/19,7:26:00 PM,727 Forest St, San Francisco,CA,94016
176876,Bose SoundSport Headphones,1,99.99,04/23/19,9:15:00 PM,263 Hickory St, Boston,MA,02215
176877,Lightning Charging Cable,1,14.95,04/10/19,3:48:00 PM,289 4th St, San Francisco,CA,94016
176878,ThinkPad Laptop,1,999.99,04/13/19,9:15:00 AM,161 Highland St, San Francisco,CA,94016
176879,Flatscreen TV,1,300,04/13/19,2:15:00 PM,370 Sunset St, Portland,ME,04101
176880,27in FHD Monitor,1,149.99,04/04/19,8:36:00 AM,691 River St, New York City,NY,10001
176881,Wired Headphones,1,11.99,04/22/19,8:59:00 PM,157 Sunset St, San Francisco,CA,94016
176882,Wired Headphones,1,11.99,04/24/19,8:16:00 PM,929 Main St, Boston,MA,02215
176883,Wired Headphones,2,11.99,04/15/19,9:24:00 AM,344 Dogwood St, New York City,NY,10001
176884,USB-C Charging Cable,1,11.95,04/11/19,9:04:00 AM,813 Highland St, San Francisco,CA,94016
176885,34in Ultrawide Monitor,1,379.99,04/22/19,9:26:00 PM,582 River St, Boston,MA,02215
176886,Flatscreen TV,1,300,04/19/19,8:44:00 PM,410 8th St, San Francisco,CA,94016
176887,AAA Batteries (4-pack),1,2.99,04/01/19,12:59:00 PM,591 4th St, Boston,MA,02215
176888,Wired Headphones,1,11.99,04/15/19,1:57:00 PM,608 5th St, New York City,NY,10001
176889,AAA Batteries (4-pack),1,2.99,04/17/19,9:22:00 PM,837 Madison St, Boston,MA,02215
176890,USB-C Charging Cable,1,11.95,04/25/19,5:35:00 PM,950 8th St, Austin,TX,73301
176891,AAA Batteries (4-pack),1,2.99,04/07/19,11:52:00 AM,323 Ridge St, Portland,OR,97035
176892,AAA Batteries (4-pack),1,2.99,04/12/19,10:50:00 PM,165 Meadow St, Boston,MA,02215
176893,AAA Batteries (4-pack),1,2.99,04/23/19,2:01:00 PM,794 Dogwood St, Seattle,WA,98101
176894,Flatscreen TV,1,300,04/13/19,5:23:00 PM,589 Park St, San Francisco,CA,94016
176895,Apple Airpods Headphones,1,150,04/24/19,8:44:00 AM,286 6th St, Boston,MA,02215
176896,AAA Batteries (4-pack),2,2.99,04/24/19,5:41:00 PM,77 Johnson St, Dallas,TX,75001
176897,Apple Airpods Headphones,1,150,04/02/19,6:12:00 PM,941 Walnut St, San Francisco,CA,94016
176898,Apple Airpods Headphones,1,150,04/18/19,5:05:00 PM,45 River St, New York City,NY,10001
176899,Lightning Charging Cable,1,14.95,04/05/19,6:17:00 PM,269 South St, San Francisco,CA,94016
176900,Bose SoundSport Headphones,1,99.99,04/21/19,6:17:00 AM,356 North St, Boston,MA,02215
176901,Lightning Charging Cable,1,14.95,04/22/19,2:37:00 PM,25 8th St, Atlanta,GA,30301
176902,USB-C Charging Cable,1,11.95,04/11/19,2:49:00 PM,166 Dogwood St, Atlanta,GA,30301
176903,iPhone,1,700,04/09/19,11:10:00 AM,684 Main St, Boston,MA,02215
176904,AAA Batteries (4-pack),1,2.99,04/13/19,3:44:00 PM,782 Ridge St, Boston,MA,02215
176905,27in FHD Monitor,1,149.99,04/12/19,7:40:00 AM,92 Spruce St, New York City,NY,10001
176906,27in FHD Monitor,1,149.99,04/07/19,8:14:00 PM,636 Cherry St, Los Angeles,CA,90001
176907,27in FHD Monitor,1,149.99,04/11/19,1:43:00 AM,120 Sunset St, Los Angeles,CA,90001
176908,AAA Batteries (4-pack),1,2.99,04/25/19,8:53:00 PM,802 Maple St, Seattle,WA,98101
176909,Wired Headphones,1,11.99,04/22/19,9:53:00 AM,692 Jackson St, Portland,ME,04101
176910,AAA Batteries (4-pack),2,2.99,04/19/19,2:46:00 PM,573 2nd St, Los Angeles,CA,90001
176911,AAA Batteries (4-pack),1,2.99,04/12/19,10:29:00 AM,346 13th St, Los Angeles,CA,90001
176912,Apple Airpods Headphones,1,150,04/25/19,2:33:00 PM,862 7th St, Seattle,WA,98101
176913,AAA Batteries (4-pack),1,2.99,04/20/19,7:09:00 PM,340 11th St, Atlanta,GA,30301
176914,Lightning Charging Cable,1,14.95,04/01/19,3:54:00 PM,846 Cherry St, San Francisco,CA,94016
176915,AAA Batteries (4-pack),1,2.99,04/04/19,7:18:00 PM,64 Hill St, Dallas,TX,75001
176916,34in Ultrawide Monitor,1,379.99,04/18/19,7:45:00 AM,285 Cedar St, San Francisco,CA,94016
176917,USB-C Charging Cable,1,11.95,04/14/19,7:50:00 PM,376 Sunset St, Boston,MA,02215
176918,USB-C Charging Cable,1,11.95,04/10/19,9:57:00 AM,398 Elm St, Los Angeles,CA,90001
176919,AAA Batteries (4-pack),1,2.99,04/29/19,7:02:00 AM,240 14th St, Boston,MA,02215
176920,Apple Airpods Headphones,1,150,04/30/19,6:55:00 PM,117 Lake St, New York City,NY,10001
176921,Lightning Charging Cable,1,14.95,04/24/19,5:56:00 PM,365 Wilson St, San Francisco,CA,94016
176922,Bose SoundSport Headphones,1,99.99,04/02/19,9:08:00 PM,859 Hill St, Los Angeles,CA,90001
176923,LG Washing Machine,1,600,04/26/19,12:48:00 PM,259 6th St, Los Angeles,CA,90001
176924,Bose SoundSport Headphones,1,99.99,04/14/19,10:32:00 AM,375 4th St, New York City,NY,10001
176925,Lightning Charging Cable,1,14.95,04/18/19,3:31:00 PM,920 Wilson St, New York City,NY,10001
176926,USB-C Charging Cable,1,11.95,04/14/19,9:17:00 PM,921 Cedar St, Atlanta,GA,30301
176927,Wired Headphones,1,11.99,04/18/19,6:40:00 PM,700 Sunset St, Los Angeles,CA,90001
176928,AAA Batteries (4-pack),1,2.99,04/08/19,9:08:00 PM,203 Hickory St, San Francisco,CA,94016
176929,ThinkPad Laptop,1,999.99,04/11/19,10:13:00 PM,743 11th St, Dallas,TX,75001
176930,USB-C Charging Cable,1,11.95,04/15/19,9:41:00 AM,161 Center St, Boston,MA,02215
176931,ThinkPad Laptop,1,999.99,04/13/19,8:47:00 AM,57 Pine St, New York City,NY,10001
176932,34in Ultrawide Monitor,1,379.99,04/28/19,5:02:00 PM,118 Church St, Seattle,WA,98101
176933,Flatscreen TV,1,300,04/24/19,10:34:00 AM,698 Spruce St, New York City,NY,10001
176934,AAA Batteries (4-pack),1,2.99,04/08/19,7:44:00 PM,329 Park St, New York City,NY,10001
176935,AAA Batteries (4-pack),1,2.99,04/03/19,9:31:00 PM,315 1st St, Dallas,TX,75001
176935,27in FHD Monitor,1,149.99,04/03/19,9:31:00 PM,315 1st St, Dallas,TX,75001
176936,Apple Airpods Headphones,1,150,04/15/19,8:36:00 AM,846 Hickory St, Boston,MA,02215
176937,Google Phone,1,600,04/30/19,10:04:00 PM,980 7th St, Los Angeles,CA,90001
176938,AAA Batteries (4-pack),1,2.99,04/29/19,9:08:00 PM,249 Jefferson St, Los Angeles,CA,90001
176939,AAA Batteries (4-pack),1,2.99,04/06/19,12:50:00 PM,418 12th St, San Francisco,CA,94016
176940,Lightning Charging Cable,1,14.95,04/02/19,11:59:00 PM,864 Hickory St, Dallas,TX,75001
176941,27in 4K Gaming Monitor,1,389.99,04/11/19,6:46:00 PM,807 14th St, San Francisco,CA,94016
176942,AA Batteries (4-pack),1,3.84,04/12/19,10:02:00 AM,419 Washington St, Portland,OR,97035
176943,Lightning Charging Cable,1,14.95,04/09/19,6:50:00 AM,211 2nd St, San Francisco,CA,94016
176944,Bose SoundSport Headphones,1,99.99,04/28/19,6:22:00 AM,719 West St, Austin,TX,73301
176945,USB-C Charging Cable,1,11.95,04/24/19,2:17:00 AM,701 Pine St, Austin,TX,73301
176946,Lightning Charging Cable,1,14.95,04/27/19,4:36:00 PM,991 6th St, New York City,NY,10001
176947,AA Batteries (4-pack),2,3.84,04/02/19,6:40:00 PM,357 Center St, Los Angeles,CA,90001
176948,Wired Headphones,1,11.99,04/26/19,9:46:00 AM,761 Highland St, San Francisco,CA,94016
176949,USB-C Charging Cable,1,11.95,04/27/19,12:54:00 PM,347 Jackson St, Los Angeles,CA,90001
176950,Lightning Charging Cable,1,14.95,04/04/19,8:54:00 AM,929 Johnson St, Dallas,TX,75001
176951,USB-C Charging Cable,2,11.95,04/15/19,9:57:00 PM,606 Lakeview St, Boston,MA,02215
176952,AAA Batteries (4-pack),1,2.99,04/06/19,6:47:00 PM,693 5th St, Los Angeles,CA,90001
176953,Flatscreen TV,1,300,04/29/19,1:41:00 PM,595 West St, Dallas,TX,75001
176954,Bose SoundSport Headphones,1,99.99,04/28/19,2:49:00 PM,524 Elm St, San Francisco,CA,94016
176955,AAA Batteries (4-pack),1,2.99,04/02/19,4:08:00 PM,169 Church St, San Francisco,CA,94016
176956,AA Batteries (4-pack),1,3.84,04/01/19,9:43:00 PM,703 5th St, Dallas,TX,75001
176957,Google Phone,1,600,04/06/19,6:22:00 PM,582 Church St, Boston,MA,02215
176958,Bose SoundSport Headphones,1,99.99,04/23/19,9:26:00 AM,497 Main St, Boston,MA,02215
176959,Wired Headphones,1,11.99,04/08/19,6:32:00 PM,125 Jefferson St, Seattle,WA,98101
176960,Bose SoundSport Headphones,1,99.99,04/08/19,2:49:00 PM,737 West St, Dallas,TX,75001
176961,27in FHD Monitor,1,149.99,04/16/19,3:13:00 PM,357 Willow St, Portland,OR,97035
176962,Wired Headphones,1,11.99,04/07/19,11:19:00 AM,710 Church St, San Francisco,CA,94016
176963,AAA Batteries (4-pack),2,2.99,04/14/19,1:17:00 PM,390 Walnut St, Los Angeles,CA,90001
176964,AAA Batteries (4-pack),1,2.99,04/05/19,2:43:00 PM,453 Cedar St, San Francisco,CA,94016
176965,Lightning Charging Cable,1,14.95,04/08/19,9:00:00 AM,900 Dogwood St, Boston,MA,02215
176966,Bose SoundSport Headphones,1,99.99,04/22/19,11:21:00 PM,3 Main St, Boston,MA,02215
176967,27in 4K Gaming Monitor,1,389.99,04/13/19,1:04:00 PM,275 Lake St, Dallas,TX,75001
176968,Bose SoundSport Headphones,1,99.99,04/28/19,8:30:00 AM,183 2nd St, Atlanta,GA,30301
176969,AA Batteries (4-pack),1,3.84,04/05/19,9:27:00 AM,346 Wilson St, Portland,OR,97035
176970,Bose SoundSport Headphones,1,99.99,04/06/19,7:33:00 PM,524 7th St, Los Angeles,CA,90001
176971,AAA Batteries (4-pack),1,2.99,04/05/19,10:56:00 PM,166 5th St, New York City,NY,10001
176972,27in FHD Monitor,1,149.99,04/06/19,5:36:00 PM,824 West St, Seattle,WA,98101
176973,Wired Headphones,1,11.99,04/04/19,9:49:00 PM,748 Madison St, Los Angeles,CA,90001
176974,ThinkPad Laptop,1,999.99,04/05/19,10:51:00 PM,789 Center St, Seattle,WA,98101
176975,USB-C Charging Cable,1,11.95,04/23/19,3:46:00 PM,28 13th St, San Francisco,CA,94016
176975,AAA Batteries (4-pack),1,2.99,04/23/19,3:46:00 PM,28 13th St, San Francisco,CA,94016
176976,27in FHD Monitor,1,149.99,04/18/19,5:42:00 AM,260 Pine St, Los Angeles,CA,90001
176977,Bose SoundSport Headphones,1,99.99,04/06/19,1:57:00 PM,808 Ridge St, Portland,OR,97035
176978,Apple Airpods Headphones,1,150,05/01/19,3:29:00 AM,589 Lake St, Portland,OR,97035
176979,AAA Batteries (4-pack),2,2.99,04/28/19,5:53:00 PM,315 9th St, New York City,NY,10001
176980,Bose SoundSport Headphones,1,99.99,04/02/19,11:20:00 AM,456 10th St, Seattle,WA,98101
176981,Google Phone,1,600,04/01/19,11:29:00 AM,924 11th St, San Francisco,CA,94016
176982,iPhone,1,700,04/14/19,1:53:00 PM,237 Lake St, Los Angeles,CA,90001
176983,AAA Batteries (4-pack),2,2.99,04/23/19,10:18:00 AM,769 11th St, Boston,MA,02215
176984,Apple Airpods Headphones,1,150,04/22/19,7:39:00 PM,77 Lake St, Portland,OR,97035
176985,USB-C Charging Cable,1,11.95,04/15/19,11:52:00 AM,859 7th St, New York City,NY,10001
176986,Apple Airpods Headphones,1,150,04/12/19,2:45:00 PM,623 Lakeview St, Los Angeles,CA,90001
176987,AAA Batteries (4-pack),1,2.99,04/22/19,9:28:00 AM,87 Spruce St, San Francisco,CA,94016
176988,Lightning Charging Cable,1,14.95,04/30/19,11:02:00 PM,251 South St, Boston,MA,02215
176989,Google Phone,1,600,04/09/19,1:43:00 PM,346 9th St, Los Angeles,CA,90001
176989,USB-C Charging Cable,1,11.95,04/09/19,1:43:00 PM,346 9th St, Los Angeles,CA,90001
176990,27in FHD Monitor,1,149.99,04/07/19,12:15:00 AM,322 2nd St, San Francisco,CA,94016
176991,Bose SoundSport Headphones,1,99.99,04/15/19,1:49:00 AM,338 2nd St, San Francisco,CA,94016
176992,AAA Batteries (4-pack),2,2.99,04/15/19,12:22:00 PM,927 5th St, New York City,NY,10001
176993,iPhone,1,700,04/07/19,9:43:00 AM,28 South St, Los Angeles,CA,90001
176993,Wired Headphones,1,11.99,04/07/19,9:43:00 AM,28 South St, Los Angeles,CA,90001
176994,Google Phone,1,600,04/15/19,12:39:00 PM,628 12th St, Los Angeles,CA,90001
176995,AA Batteries (4-pack),2,3.84,04/20/19,11:12:00 PM,964 8th St, San Francisco,CA,94016
176996,Wired Headphones,1,11.99,04/23/19,1:57:00 PM,57 Wilson St, Atlanta,GA,30301
176997,AA Batteries (4-pack),1,3.84,04/25/19,4:57:00 PM,354 14th St, New York City,NY,10001
176998,Bose SoundSport Headphones,1,99.99,04/12/19,12:54:00 PM,481 Maple St, San Francisco,CA,94016
176999,Lightning Charging Cable,1,14.95,04/28/19,11:19:00 AM,192 7th St, Seattle,WA,98101
177000,USB-C Charging Cable,1,11.95,04/26/19,4:08:00 PM,936 9th St, Los Angeles,CA,90001
177001,Wired Headphones,1,11.99,04/17/19,9:49:00 AM,958 Walnut St, Los Angeles,CA,90001
177002,USB-C Charging Cable,1,11.95,04/15/19,10:38:00 AM,965 Elm St, San Francisco,CA,94016
177003,USB-C Charging Cable,1,11.95,04/13/19,4:09:00 PM,903 Wilson St, San Francisco,CA,94016
177004,AAA Batteries (4-pack),1,2.99,04/24/19,5:43:00 PM,781 Wilson St, Los Angeles,CA,90001
177005,Lightning Charging Cable,1,14.95,04/28/19,11:38:00 AM,375 Jefferson St, Los Angeles,CA,90001
177006,34in Ultrawide Monitor,1,379.99,04/02/19,4:42:00 PM,776 Spruce St, Austin,TX,73301
177007,AAA Batteries (4-pack),1,2.99,04/18/19,1:10:00 PM,806 Willow St, Boston,MA,02215
177008,Apple Airpods Headphones,1,150,04/05/19,9:19:00 PM,899 7th St, Dallas,TX,75001
177009,AA Batteries (4-pack),1,3.84,04/24/19,11:08:00 AM,623 5th St, Los Angeles,CA,90001
177010,Apple Airpods Headphones,1,150,04/28/19,1:42:00 PM,885 Jefferson St, Dallas,TX,75001
177011,Wired Headphones,2,11.99,04/11/19,11:18:00 AM,742 Maple St, Dallas,TX,75001
177012,Lightning Charging Cable,3,14.95,04/29/19,2:05:00 PM,987 9th St, New York City,NY,10001
177013,AAA Batteries (4-pack),1,2.99,04/18/19,6:52:00 PM,398 Pine St, Los Angeles,CA,90001
177014,Lightning Charging Cable,1,14.95,04/17/19,7:41:00 AM,918 Maple St, Dallas,TX,75001
177015,Lightning Charging Cable,1,14.95,04/26/19,1:55:00 PM,61 7th St, New York City,NY,10001
177016,USB-C Charging Cable,1,11.95,04/23/19,5:05:00 PM,277 Johnson St, Seattle,WA,98101
177017,AAA Batteries (4-pack),5,2.99,04/16/19,12:04:00 AM,713 Sunset St, New York City,NY,10001
177018,USB-C Charging Cable,1,11.95,04/25/19,7:35:00 AM,412 Church St, New York City,NY,10001
177019,USB-C Charging Cable,1,11.95,04/20/19,3:44:00 PM,2 4th St, San Francisco,CA,94016
177020,Macbook Pro Laptop,1,1700,04/16/19,10:31:00 PM,606 Walnut St, Seattle,WA,98101
177021,Bose SoundSport Headphones,1,99.99,04/08/19,9:52:00 PM,542 Cedar St, San Francisco,CA,94016
177022,iPhone,1,700,04/17/19,6:14:00 PM,216 Chestnut St, Los Angeles,CA,90001
177022,Wired Headphones,1,11.99,04/17/19,6:14:00 PM,216 Chestnut St, Los Angeles,CA,90001
177023,AAA Batteries (4-pack),1,2.99,04/23/19,8:40:00 PM,320 Adams St, New York City,NY,10001
177024,Bose SoundSport Headphones,1,99.99,04/27/19,3:00:00 PM,565 Madison St, Los Angeles,CA,90001
177025,27in FHD Monitor,1,149.99,04/06/19,2:42:00 PM,708 Cedar St, San Francisco,CA,94016
177026,34in Ultrawide Monitor,1,379.99,04/11/19,10:15:00 PM,892 5th St, Austin,TX,73301
177027,USB-C Charging Cable,1,11.95,04/24/19,9:12:00 AM,472 Pine St, San Francisco,CA,94016
177028,Bose SoundSport Headphones,1,99.99,04/04/19,12:58:00 PM,456 Jefferson St, Atlanta,GA,30301
177029,Wired Headphones,1,11.99,04/29/19,11:23:00 AM,404 Church St, Boston,MA,02215
177030,USB-C Charging Cable,1,11.95,04/03/19,10:55:00 AM,60 Adams St, San Francisco,CA,94016
177031,Apple Airpods Headphones,1,150,04/25/19,1:50:00 PM,448 11th St, Los Angeles,CA,90001
177032,iPhone,1,700,04/22/19,7:29:00 AM,307 7th St, San Francisco,CA,94016
177033,USB-C Charging Cable,1,11.95,04/02/19,6:13:00 PM,915 Park St, San Francisco,CA,94016
